FID_,WZ11CD,POINT_X,POINT_Y,All_categ,km0_2,km2_5,km5_10,km10_20,km20_30,km30_40,km40_60,km60_over,home_work,Not_fixed,Total_km,Average_km
,E33047662,332885.693000000030000,159658.141999999990000,415,111,76,35,40,21,5,1,5,46,75,2754.900000000000100,9.400000000000000
,E33047663,333067.734999999990000,160464.196000000000000,598,184,173,39,53,39,25,9,4,27,45,4552.600000000000400,8.699999999999999
,E33047660,332982.004000000020000,160804.113000000010000,382,106,147,15,30,18,17,1,9,17,22,3552.699999999999800,10.400000000000000
,E33047661,333431.300999999980000,159542.268000000010000,900,224,301,81,68,43,32,12,24,42,73,9266.899999999999600,11.800000000000001
,E33047668,333520.918000000010000,157101.155000000000000,333,36,69,69,19,9,3,4,6,70,48,2452.300000000000200,11.400000000000000
,E33047669,335005.402999999990000,158803.712000000000000,286,42,37,12,14,4,0,0,3,105,69,1151.400000000000100,10.300000000000001
,E33045446,375023.132999999970000,164834.567000000010000,210,47,63,16,57,10,3,3,10,1,0,3537.199999999999800,16.899999999999999
,E33045447,375002.795999999970000,164749.834000000000000,235,58,64,18,69,9,2,5,5,5,0,2748.300000000000200,11.900000000000000
,E33045444,374958.272000000000000,164811.769000000000000,236,77,52,11,58,10,4,6,11,4,3,3765.800000000000200,16.399999999999999
,E33045445,374942.566999999980000,164760.742999999990000,257,67,73,19,71,6,3,4,10,2,2,3261.900000000000100,12.900000000000000
,E33045442,374851.368000000020000,165118.731999999990000,213,85,45,18,48,6,2,4,1,3,1,1494.500000000000000,7.200000000000000
,E33045443,374838.626999999980000,165050.614999999990000,350,115,63,36,97,13,4,4,13,4,1,4906.199999999999800,14.199999999999999
,E33047437,362406.870999999980000,173835.878000000000000,327,83,66,40,14,6,4,5,4,46,59,1985.400000000000100,8.900000000000000
,E33047434,363874.536000000020000,173536.450000000010000,315,80,30,27,6,1,3,2,1,69,96,871.500000000000000,5.800000000000000
,E33047435,364278.305999999980000,173949.625999999990000,585,159,91,87,21,4,4,5,8,104,102,2616.599999999999900,6.900000000000000
,E33047432,357585.962999999990000,174158.095000000000000,309,84,92,35,24,3,4,10,13,27,17,3458.400000000000100,13.100000000000000
,E33047433,357552.674999999990000,174400.371000000010000,356,98,91,53,24,12,4,8,6,43,17,2385.300000000000200,8.100000000000000
,E33047228,375294.320000000010000,164186.189000000010000,391,89,56,24,73,6,0,3,13,99,28,3404.699999999999800,12.900000000000000
,E33047430,357160.851000000020000,174381.983000000010000,338,42,59,41,14,7,3,2,5,126,39,1857.099999999999900,10.699999999999999
,E33047229,374212.821000000000000,164204.806000000010000,320,86,41,35,86,11,3,1,2,31,24,2461.099999999999900,9.300000000000001
,E33047431,357521.005999999990000,173576.927000000000000,298,73,79,47,37,12,4,4,3,27,12,2187.400000000000100,8.400000000000000
,E33047606,339920.337999999990000,170196.986000000000000,523,115,26,51,38,18,5,5,3,153,109,2410.199999999999800,9.199999999999999
,E33047607,340814.898999999980000,170363.015000000010000,542,198,10,61,43,9,4,5,4,102,106,2357.400000000000100,7.100000000000000
,E33047686,331715.069000000020000,158607.793999999990000,359,86,82,38,26,11,4,2,0,76,34,1535.400000000000100,6.200000000000000
,E33047604,346852.360999999980000,169876.617000000000000,320,74,5,14,21,0,0,0,0,121,85,463.000000000000000,4.100000000000000
,E33047685,333321.528999999980000,158422.861999999990000,457,88,100,48,37,12,8,5,2,101,56,2437.000000000000000,8.100000000000000
,E33047605,347581.614999999990000,170636.549000000000000,852,304,27,184,114,12,9,2,15,119,66,6037.300000000000200,9.100000000000000
,E33047684,333166.375999999990000,159037.603999999990000,367,88,80,36,10,22,24,7,1,31,68,2557.599999999999900,9.500000000000000
,E33047602,347068.604999999980000,170464.647000000000000,310,69,11,28,23,3,0,1,1,91,83,860.799999999999950,6.300000000000000
,E33047683,346262.984999999990000,159558.179000000000000,221,17,22,27,55,27,4,0,4,49,16,2669.300000000000200,17.100000000000001
,E33047251,374670.026000000010000,162874.309000000010000,281,44,26,14,30,8,2,1,3,100,53,1389.099999999999900,10.900000000000000
,E33047426,357716.690999999990000,173962.005000000000000,501,135,117,78,57,21,12,4,23,27,27,6512.100000000000400,14.600000000000000
,E33047427,357382.305999999980000,174680.649000000000000,558,138,167,94,55,15,6,2,8,53,20,4358.199999999999800,9.000000000000000
,E33047424,357440.950000000010000,173795.261000000000000,461,100,114,45,40,29,10,3,3,67,50,2887.199999999999800,8.400000000000000
,E33047425,357740.905000000030000,173702.173000000010000,583,134,156,74,65,40,14,21,28,28,23,7612.100000000000400,14.300000000000001
,E33047422,358851.357000000020000,173621.307999999990000,344,42,108,101,22,6,9,3,7,20,26,3453.699999999999800,11.600000000000000
,E33047423,357668.481000000030000,174068.995000000000000,462,104,143,63,29,13,4,1,8,65,32,3221.699999999999800,8.800000000000001
,E33047258,372824.356000000030000,162848.092000000000000,283,47,24,32,35,7,2,1,6,61,68,1852.099999999999900,12.000000000000000
,E33047420,358498.514000000020000,174401.010000000010000,298,42,35,24,6,1,0,0,1,104,85,565.399999999999980,5.200000000000000
,E33047259,373169.359999999990000,162658.932000000000000,359,50,49,42,93,20,3,5,4,52,41,3324.199999999999800,12.500000000000000
,E33047421,358774.342999999990000,173858.916000000000000,343,54,57,26,20,8,5,1,0,106,66,1073.300000000000000,6.300000000000000
,E33047636,335611.506999999980000,162820.204000000000000,331,159,47,11,7,7,0,1,3,49,47,1041.300000000000000,4.400000000000000
,E33047637,335407.534999999970000,162137.100000000010000,683,244,106,18,45,43,17,4,10,77,119,5697.000000000000000,11.699999999999999
,E33047634,335651.704000000030000,163582.643000000010000,339,53,28,3,5,0,1,0,2,140,107,520.799999999999950,5.700000000000000
,E33047635,336344.685000000000000,162894.404000000010000,288,88,34,21,17,7,6,1,3,47,64,1548.400000000000100,8.699999999999999
,E33047632,336797.418999999990000,162915.992999999990000,887,344,150,65,47,43,10,5,10,113,100,5216.699999999999800,7.700000000000000
,E33047633,336512.900000000020000,164028.772000000000000,624,128,34,37,21,10,4,0,4,195,191,1649.700000000000000,6.900000000000000
,E33047428,357381.846000000020000,173446.799999999990000,295,41,67,38,28,13,5,3,3,65,32,1904.099999999999900,9.600000000000000
,E33047630,335960.599999999980000,164324.473000000000000,373,52,50,17,16,7,4,3,10,144,70,1990.000000000000000,12.500000000000000
,E33047429,357598.566999999980000,173373.578000000010000,350,100,92,55,26,8,5,2,8,34,20,2736.199999999999800,9.199999999999999
,E33047631,333152.655000000030000,163727.451000000000000,538,97,197,25,26,15,10,6,10,108,44,4031.699999999999800,10.400000000000000
,E33047638,335228.985999999980000,162914.465999999990000,245,71,24,5,10,9,5,6,31,38,46,6784.899999999999600,42.100000000000001
,E33047639,335710.931999999970000,162652.253999999990000,287,68,36,19,26,14,12,7,5,52,48,2262.699999999999800,12.100000000000000
,E33045497,374114.038999999990000,167451.969000000010000,2119,102,458,238,816,182,46,84,154,32,7,45935.000000000000000,22.100000000000001
,E33045496,374801.592999999990000,164717.003000000000000,687,228,131,60,178,29,21,10,16,6,8,7701.800000000000200,11.400000000000000
,E33045495,374517.972000000010000,164871.682000000000000,344,97,59,39,114,11,5,9,10,0,0,4238.000000000000000,12.300000000000001
,E33045494,374448.385000000010000,164747.717999999990000,375,98,135,38,60,4,0,3,7,23,7,2378.099999999999900,6.900000000000000
,E33045493,374803.961000000010000,164802.193000000000000,321,79,68,32,105,9,3,6,6,6,7,3441.300000000000200,11.199999999999999
,E33045492,374837.304000000000000,164850.802000000000000,259,108,64,21,39,2,3,2,13,4,3,3411.099999999999900,13.500000000000000
,E33045491,374704.886000000000000,165043.019000000000000,263,65,38,30,78,18,3,5,6,12,8,3193.500000000000000,13.100000000000000
,E33045490,374746.624000000010000,164961.274000000000000,274,57,39,41,88,22,12,7,5,1,2,3580.400000000000100,13.199999999999999
,E33047816,365068.843999999980000,174885.027999999990000,464,137,112,96,24,14,4,7,0,32,38,2337.400000000000100,5.900000000000000
,E33045499,374355.908999999990000,166715.687000000010000,310,108,73,32,46,8,0,3,4,33,3,2180.099999999999900,8.000000000000000
,E33047817,364905.761000000000000,174377.192000000010000,319,54,35,29,5,11,0,1,2,80,102,914.799999999999950,6.700000000000000
,E33045498,374674.065000000000000,166525.386000000000000,243,67,54,10,47,9,4,3,2,38,9,1697.300000000000000,8.699999999999999
,E33047814,365046.663999999990000,175914.321999999990000,539,178,116,125,40,8,7,4,11,25,25,3643.900000000000100,7.500000000000000
,E33047505,359130.745000000000000,171153.347000000010000,329,93,45,15,16,4,1,0,1,84,70,771.100000000000020,4.400000000000000
,E33047584,354446.326999999990000,170299.678000000010000,274,39,16,54,21,1,0,0,0,93,50,748.299999999999950,5.700000000000000
,E33047583,353462.822999999970000,171231.625999999990000,327,31,53,76,62,22,4,5,5,55,14,3216.000000000000000,12.500000000000000
,E33047503,357528.538999999990000,170572.833000000010000,275,44,75,48,24,12,1,2,3,29,37,1700.599999999999900,8.100000000000000
,E33047582,344809.974999999980000,171873.897000000000000,223,15,43,21,20,4,2,1,2,90,25,991.000000000000000,9.199999999999999
,E33047338,356744.152000000000000,176844.595999999990000,273,64,45,30,13,9,0,0,0,80,32,797.899999999999980,5.000000000000000
,E33047500,358788.512999999980000,171838.524999999990000,586,162,224,81,35,15,7,5,3,26,28,3270.400000000000100,6.100000000000000
,E33047581,350930.777000000000000,175631.329999999990000,263,32,61,45,43,13,5,0,3,37,24,1909.099999999999900,9.500000000000000
,E33047339,359325.775000000020000,176552.586000000010000,409,75,82,73,18,7,5,1,3,89,56,1726.900000000000100,6.500000000000000
,E33047501,358438.054000000000000,171503.812000000010000,310,81,102,44,31,3,1,3,3,18,24,1819.400000000000100,6.800000000000000
,E33047580,351503.664999999980000,171592.410999999990000,270,10,29,56,36,7,2,1,10,91,28,2202.099999999999900,14.600000000000000
,E33047716,361730.591000000010000,184560.003999999990000,285,17,15,41,35,11,4,6,6,88,62,2557.300000000000200,18.899999999999999
,E33047797,365772.965000000030000,176581.969000000010000,315,70,20,26,6,3,0,1,0,79,110,522.200000000000050,4.100000000000000
,E33047717,371923.639000000020000,182733.389000000000000,276,106,10,21,31,4,2,1,1,52,48,1052.200000000000000,6.000000000000000
,E33047796,366410.581999999990000,176133.089000000010000,286,81,36,30,14,3,0,3,1,49,69,975.100000000000020,5.800000000000000
,E33047714,360487.353999999990000,183640.242000000000000,530,39,77,139,145,26,23,17,9,36,19,6449.000000000000000,13.600000000000000
,E33047795,365046.179000000000000,176664.807000000000000,614,205,139,105,43,18,9,8,4,46,37,3847.199999999999800,7.200000000000000
,E33047715,355883.803000000010000,185111.870000000000000,290,20,23,31,60,4,3,1,9,80,59,3179.900000000000100,21.100000000000001
,E33047794,364336.233000000010000,176350.220999999990000,285,48,42,41,9,3,1,0,6,74,61,1349.599999999999900,9.000000000000000
,E33047712,355216.962999999990000,180965.100000000010000,460,19,73,67,101,45,19,22,12,63,39,6335.600000000000400,17.699999999999999
,E33047793,365838.450000000010000,177155.766000000000000,363,73,58,110,27,11,3,7,0,37,37,2112.099999999999900,7.300000000000000
,E33047713,359888.423000000010000,183649.049000000000000,240,20,41,46,36,7,2,2,1,55,30,1411.599999999999900,9.100000000000000
,E33047792,364662.030000000030000,177266.046999999990000,275,61,30,25,7,3,0,3,0,88,58,634.500000000000000,4.900000000000000
,E33047508,357629.135000000010000,170897.545000000010000,288,40,45,26,13,5,3,2,3,84,67,1176.200000000000000,8.600000000000000
,E33047589,355037.750999999990000,170495.522999999990000,360,38,54,76,54,8,5,6,11,75,33,3466.000000000000000,13.800000000000001
,E33047710,358597.342999999990000,182485.309000000010000,307,18,55,56,38,23,12,9,16,54,26,4262.000000000000000,18.800000000000001
,E33047791,365317.121999999970000,176631.303000000010000,463,88,71,98,21,5,7,2,4,85,82,2250.599999999999900,7.600000000000000
,E33047509,356442.246999999970000,170111.844000000010000,488,71,94,112,83,33,12,9,5,23,46,4740.600000000000400,11.300000000000001
,E33047588,348094.945000000010000,171376.087000000000000,660,60,58,107,205,43,14,24,45,73,31,13707.200000000001000,24.699999999999999
,E33047711,354135.354999999980000,185008.736999999990000,346,45,6,31,61,9,7,1,1,101,84,1876.099999999999900,11.699999999999999
,E33047790,367065.061999999980000,176902.397000000000000,486,35,29,63,33,18,5,10,15,152,126,4123.699999999999800,19.800000000000001
,E33047718,371586.718999999980000,183154.043000000010000,365,93,19,32,69,16,5,9,8,70,44,3173.300000000000200,12.600000000000000
,E33047799,377762.434000000010000,186995.617000000000000,298,31,5,39,13,1,0,0,10,126,73,1931.400000000000100,19.500000000000000
,E33047719,371506.857000000020000,183735.590000000000000,365,88,40,17,16,0,0,0,0,120,84,528.399999999999980,3.300000000000000
,E33047798,366119.338999999980000,177185.139000000000000,378,61,46,55,10,0,1,1,1,95,108,903.100000000000020,5.200000000000000
,E33046986,377083.284999999970000,164651.130000000000000,1576,167,657,168,376,97,19,27,45,15,5,20083.400000000001000,12.900000000000000
,E33046985,377513.951000000000000,164606.905999999990000,1646,90,784,172,345,100,26,32,44,39,14,18798.200000000001000,11.800000000000001
,E33045466,374935.577999999980000,164650.510000000010000,225,76,42,16,67,5,4,5,7,1,2,2579.599999999999900,11.600000000000000
,E33045467,375165.608000000010000,164660.128000000000000,327,105,61,29,85,18,1,5,12,10,1,4035.199999999999800,12.800000000000001
,E33045464,375093.523999999980000,164615.016000000000000,845,225,205,91,246,34,7,10,16,4,7,8528.899999999999600,10.199999999999999
,E33045465,375038.201999999990000,164423.703000000010000,233,43,50,20,97,12,3,3,1,2,2,2342.000000000000000,10.199999999999999
,E33045462,375063.114000000000000,164863.021000000010000,324,107,70,45,72,17,1,2,7,2,1,3205.199999999999800,10.000000000000000
,E33045463,375171.240999999980000,164764.671000000000000,344,120,108,20,69,5,5,1,10,6,0,3359.300000000000200,9.900000000000000
,E33045460,374903.400000000020000,165046.755999999990000,402,122,88,51,98,20,4,8,9,2,0,4703.399999999999600,11.800000000000001
,E33045461,374960.090000000030000,165048.937999999990000,232,45,35,27,90,17,8,6,4,0,0,3126.300000000000200,13.500000000000000
,E33045676,357808.750999999990000,180646.114000000000000,282,10,75,79,60,23,5,17,9,3,1,4021.900000000000100,14.500000000000000
,E33045677,358550.696999999990000,181222.274999999990000,354,31,147,89,49,14,9,13,2,0,0,3154.699999999999800,8.900000000000000
,E33045674,341023.168000000010000,169551.560999999990000,313,56,33,100,81,30,10,1,2,0,0,3336.900000000000100,10.699999999999999
,E33045675,358793.033000000000000,180862.035999999990000,3661,286,1143,1028,788,236,100,48,32,0,0,38036.900000000001000,10.400000000000000
,E33045672,341513.518999999970000,168872.261000000000000,212,14,39,34,25,11,4,3,7,51,24,2064.500000000000000,15.100000000000000
,E33045673,340937.305999999980000,169660.948999999990000,905,187,79,220,192,142,28,19,30,5,3,14008.799999999999000,15.600000000000000
,E33050856,359633.661000000020000,172956.696999999990000,598,73,183,105,67,27,23,24,33,27,36,9425.899999999999600,17.600000000000001
,E33045670,350491.690000000000000,165442.867000000000000,2300,30,88,467,1164,206,112,95,90,39,9,44216.300000000003000,19.600000000000001
,E33050857,360586.113000000010000,173967.803000000010000,414,85,85,21,12,6,4,3,5,89,104,1657.599999999999900,7.500000000000000
,E33045469,375266.157000000010000,164530.257000000010000,364,45,79,42,144,18,6,5,7,13,5,4362.600000000000400,12.600000000000000
,E33045671,351036.592999999990000,165424.234000000000000,443,8,13,64,222,41,10,14,50,12,9,13980.200000000001000,33.100000000000001
,E33047482,358131.728000000000000,171839.098999999990000,324,57,37,18,8,2,3,2,6,121,70,1674.800000000000000,12.600000000000000
,E33047238,374009.919999999980000,163954.223999999990000,228,77,26,18,28,6,1,0,3,46,23,1360.599999999999900,8.600000000000000
,E33047400,357774.121999999970000,174124.203000000010000,283,69,80,59,11,8,1,0,6,32,17,1932.099999999999900,8.300000000000001
,E33047481,358075.158000000000000,171575.217999999990000,274,27,39,29,9,9,3,1,0,99,58,860.200000000000050,7.400000000000000
,E33047239,373897.978999999990000,163586.825000000010000,302,60,18,19,38,6,1,8,4,79,69,1666.900000000000100,10.800000000000001
,E33047401,358013.528999999980000,174010.011999999990000,323,87,110,45,19,4,0,0,2,37,19,1251.700000000000000,4.700000000000000
,E33047480,361330.974999999980000,171933.818999999990000,343,61,82,56,16,19,4,7,5,39,54,2352.599999999999900,9.400000000000000
,E33047616,342009.190999999990000,166172.752000000010000,729,93,71,152,111,81,31,26,39,74,51,11904.500000000000000,19.699999999999999
,E33047697,369252.420999999970000,183699.291000000000000,302,13,86,49,56,15,10,7,4,40,22,2717.199999999999800,11.300000000000001
,E33047617,342618.033999999990000,166277.676000000010000,388,47,24,65,58,29,3,6,9,102,45,3358.800000000000200,13.900000000000000
,E33047696,364413.444000000020000,189341.303000000010000,393,55,1,62,87,7,8,15,9,93,56,4183.199999999999800,17.100000000000001
,E33047614,341532.515000000010000,167215.739999999990000,333,19,61,42,41,14,4,0,2,115,35,1728.200000000000000,9.400000000000000
,E33047695,363741.484000000000000,190154.413000000000000,372,101,16,51,85,17,3,13,5,51,30,3460.300000000000200,11.900000000000000
,E33047615,343047.419999999980000,165605.310999999990000,400,170,29,85,49,12,4,1,5,31,14,3044.699999999999800,8.600000000000000
,E33047694,363814.360999999980000,189683.141999999990000,660,202,25,93,131,22,9,10,14,73,81,5852.699999999999800,11.600000000000000
,E33047612,350245.706999999990000,168790.725000000010000,427,15,47,88,94,21,19,6,11,88,38,5000.500000000000000,16.600000000000001
,E33047693,364005.835000000020000,189400.429000000000000,1288,267,58,205,435,63,58,32,53,81,36,20479.000000000000000,17.500000000000000
,E33047613,347045.881999999980000,167517.269999999990000,240,6,25,22,85,6,2,6,4,64,20,2488.800000000000200,16.000000000000000
,E33047692,363597.398999999980000,189889.302000000000000,443,103,39,105,133,21,10,11,5,12,4,4768.199999999999800,11.199999999999999
,E33047408,359728.015000000010000,174192.829000000000000,307,65,68,28,9,6,3,5,1,54,68,1324.700000000000000,7.200000000000000
,E33047489,357285.870000000000000,171547.546999999990000,337,44,90,57,41,8,6,6,9,40,36,3213.599999999999900,12.300000000000001
,E33047610,351816.602000000010000,169551.429000000000000,349,9,47,74,103,14,3,3,9,63,24,4070.300000000000200,15.500000000000000
,E33047691,364205.056999999970000,190510.097000000010000,374,104,26,47,57,7,1,0,1,78,53,1593.599999999999900,6.600000000000000
,E33047409,359645.336000000010000,173928.991000000010000,253,54,91,23,12,5,1,2,1,33,31,1175.000000000000000,6.200000000000000
,E33047488,357336.195000000010000,171822.834000000000000,251,72,35,37,24,4,3,1,5,36,34,1360.700000000000000,7.500000000000000
,E33047611,348553.586000000010000,168505.136999999990000,329,69,56,41,52,6,0,1,5,62,37,1843.500000000000000,8.000000000000000
,E33047690,367749.106000000030000,192953.856999999990000,728,18,61,115,208,119,45,31,26,74,31,13216.700000000001000,21.199999999999999
,E33047618,343184.131999999980000,165381.989000000000000,420,89,14,72,50,19,1,3,7,95,70,3131.599999999999900,12.300000000000001
,E33047699,372333.757999999970000,191971.556000000010000,341,30,36,22,36,18,5,1,1,103,89,1561.400000000000100,10.500000000000000
,E33047619,344803.742000000030000,166004.981999999990000,565,55,49,106,103,48,12,20,16,94,62,7080.600000000000400,17.300000000000001
,E33047698,369863.012999999980000,192225.818999999990000,562,28,37,106,90,69,18,27,18,122,47,7463.199999999999800,19.000000000000000
,E33045762,371498.928000000010000,182471.842999999990000,372,221,14,43,65,5,7,6,2,6,3,2350.500000000000000,6.500000000000000
,E33045763,370394.897000000000000,182677.481000000000000,671,210,73,96,169,28,19,19,26,17,14,8876.100000000000400,13.900000000000000
,E33045760,371415.092999999990000,182509.978999999990000,326,172,24,50,53,9,9,4,5,0,0,2731.699999999999800,8.400000000000000
,E33045761,371389.281000000020000,182379.405999999990000,212,99,16,36,45,9,6,1,0,0,0,1509.200000000000000,7.100000000000000
,E33047156,358183.292000000020000,172932.516000000000000,237,56,58,54,29,13,5,5,9,5,3,2996.000000000000000,13.100000000000000
,E33047157,358200.956000000010000,172726.456000000010000,561,100,192,139,77,26,10,4,2,8,3,4271.300000000000200,7.800000000000000
,E33047154,358885.956999999990000,172575.144999999990000,467,98,114,93,64,34,20,16,19,5,4,6271.899999999999600,13.699999999999999
,E33047155,358371.112000000020000,171424.456999999990000,266,111,87,36,13,3,1,2,2,7,4,1237.200000000000000,4.900000000000000
,E33047152,358837.218999999980000,172458.910000000000000,589,113,170,112,76,32,29,21,32,2,2,9555.100000000000400,16.300000000000001
,E33047153,358872.798000000010000,172541.310000000000000,358,116,99,73,31,16,9,9,4,1,0,3001.500000000000000,8.400000000000000
,E33047150,358666.832999999980000,172605.437999999990000,243,69,63,31,29,13,6,15,17,0,0,4256.600000000000400,17.500000000000000
,E33047151,358925.956000000010000,172642.279000000010000,204,54,79,30,15,7,2,6,5,5,1,1836.300000000000000,9.300000000000001
,E33047326,357490.930999999980000,176644.931000000010000,448,106,124,91,24,8,6,4,4,67,14,2923.199999999999800,8.000000000000000
,E33047327,354887.260000000010000,177470.530000000000000,442,71,32,60,45,12,5,2,3,134,78,2252.400000000000100,9.800000000000001
,E33047324,357183.880999999990000,177344.386000000000000,655,108,165,173,77,29,10,15,8,51,19,5735.000000000000000,9.800000000000001
,E33047325,357392.498000000020000,177601.625999999990000,328,92,62,43,11,9,7,1,1,67,35,1463.200000000000000,6.500000000000000
,E33047322,357653.543000000010000,176494.538999999990000,319,92,80,60,19,8,3,0,6,36,15,2350.599999999999900,8.800000000000001
,E33047323,357124.011000000000000,177448.393000000010000,435,96,107,118,33,11,8,6,7,33,16,3380.699999999999800,8.800000000000001
,E33047158,358241.831000000010000,172938.081000000010000,210,56,59,43,22,8,8,3,10,1,0,2541.199999999999800,12.199999999999999
,E33047320,357207.093999999980000,177106.821999999990000,296,49,62,50,25,10,2,5,6,63,24,2439.699999999999800,11.699999999999999
,E33047159,356853.016000000000000,172192.056000000010000,482,67,141,128,64,24,13,8,26,8,3,9037.799999999999300,19.199999999999999
,E33047321,358193.924000000000000,177324.149999999990000,475,69,66,116,71,28,3,5,6,72,39,3696.699999999999800,10.199999999999999
,E33047536,360378.783999999990000,168492.872000000000000,486,257,90,54,24,7,2,0,2,21,29,1581.800000000000000,3.600000000000000
,E33047537,357155.493000000020000,168348.130999999990000,383,77,89,97,27,14,1,2,2,28,46,2299.900000000000100,7.400000000000000
,E33047534,360290.178000000010000,169166.848999999990000,349,60,45,35,17,1,3,1,1,60,126,910.299999999999950,5.600000000000000
,E33047535,360518.003000000030000,169518.048000000010000,548,111,107,88,67,9,6,5,10,56,89,3972.500000000000000,9.900000000000000
,E33047532,359414.784999999970000,168929.003999999990000,656,159,150,91,65,27,13,12,33,33,73,10127.299999999999000,18.399999999999999
,E33047533,360982.913999999990000,168679.753999999990000,473,113,67,84,49,7,1,3,3,67,79,2337.900000000000100,7.100000000000000
,E33047530,356237.371999999970000,169290.954999999990000,508,51,111,92,85,27,8,10,12,40,72,5116.199999999999800,12.900000000000000
,E33047328,355039.042000000020000,176809.130999999990000,360,45,39,32,13,2,1,3,0,95,130,762.100000000000020,5.600000000000000
,E33047531,356963.913999999990000,169690.094000000010000,256,41,35,36,40,17,2,7,3,27,48,2158.400000000000100,11.900000000000000
,E33047329,353115.928000000010000,176923.366000000010000,448,161,55,95,46,14,0,6,1,36,34,2309.500000000000000,6.100000000000000
,E33047706,363337.033000000000000,188155.505999999990000,288,40,27,26,48,4,2,1,2,87,51,1369.500000000000000,9.100000000000000
,E33047787,366368.749000000010000,178637.317000000010000,404,26,42,97,28,4,12,7,89,56,43,16629.799999999999000,54.500000000000000
,E33047707,363060.476000000020000,186997.236999999990000,401,28,42,62,65,10,14,10,23,105,42,5448.100000000000400,21.399999999999999
,E33047786,366567.971000000020000,176625.299000000000000,487,92,92,101,24,9,2,6,2,86,73,2550.300000000000200,7.800000000000000
,E33047704,370822.748000000020000,192833.622000000000000,397,38,54,73,68,43,11,6,3,68,33,3898.300000000000200,13.199999999999999
,E33047785,365306.503000000030000,177220.437000000010000,387,178,15,6,1,0,0,0,2,113,72,642.100000000000020,3.200000000000000
,E33047705,360102.581999999990000,187145.117999999990000,333,34,26,42,47,8,5,4,2,117,48,2031.900000000000100,12.100000000000000
,E33047784,365741.139000000020000,177614.603000000000000,283,74,28,47,16,3,2,1,2,45,65,1093.599999999999900,6.300000000000000
,E33047702,367736.370999999980000,183641.135000000010000,329,21,52,62,57,8,5,12,19,56,37,4519.800000000000200,19.199999999999999
,E33047783,365260.697999999970000,177972.741000000010000,401,94,49,31,14,4,1,0,0,120,88,727.399999999999980,3.800000000000000
,E33047703,372590.955000000020000,188537.627000000010000,370,27,14,29,68,54,38,19,17,79,25,6421.300000000000200,24.100000000000001
,E33047782,369952.311999999980000,176474.464000000010000,271,42,21,42,17,5,0,0,1,75,68,808.299999999999950,6.300000000000000
,E33047538,357606.440000000000000,169022.951000000000000,433,71,32,29,15,0,0,0,1,107,178,675.100000000000020,4.600000000000000
,E33047700,372353.742000000030000,188566.228999999990000,445,26,37,120,87,31,20,12,24,56,32,7609.100000000000400,21.300000000000001
,E33047781,366964.892999999980000,173712.312999999990000,340,31,59,56,31,7,10,13,6,79,48,2907.699999999999800,13.699999999999999
,E33047539,357680.163000000000000,168645.755000000000000,504,105,140,87,87,15,2,6,17,13,32,5589.600000000000400,12.199999999999999
,E33047701,369615.704000000030000,186321.541999999990000,291,16,27,27,57,10,2,2,5,113,32,2027.300000000000000,13.900000000000000
,E33047780,368763.826000000000000,181585.409000000010000,322,36,57,62,24,9,0,2,12,59,61,2461.000000000000000,12.199999999999999
,E33047708,361804.871999999970000,187140.029000000010000,247,18,53,39,47,1,3,3,1,49,33,1695.400000000000100,10.300000000000001
,E33047789,366750.495999999980000,178147.817000000010000,322,31,38,61,27,3,4,2,4,84,68,1674.400000000000100,9.800000000000001
,E33047709,360699.260000000010000,194385.791999999990000,1116,25,50,171,381,137,60,51,54,140,47,22508.900000000001000,24.199999999999999
,E33047788,366852.028999999980000,177377.184000000010000,571,118,119,136,23,17,6,3,2,82,65,2825.199999999999800,6.700000000000000
,E33045666,335377.728999999990000,162754.521000000010000,363,128,100,32,41,25,5,2,20,5,5,4863.600000000000400,13.800000000000001
,E33045667,335510.777000000000000,162745.912000000010000,293,157,63,20,24,14,1,3,7,3,1,2555.400000000000100,8.800000000000001
,E33045664,334349.702999999980000,160996.144999999990000,596,171,225,27,70,43,19,9,28,2,2,8685.600000000000400,14.699999999999999
,E33045665,333735.913000000000000,158917.217000000000000,327,49,139,56,26,10,20,10,17,0,0,5958.699999999999800,18.199999999999999
,E33045662,333389.507999999970000,160996.250000000000000,311,105,86,17,46,35,19,1,2,0,0,2919.199999999999800,9.400000000000000
,E33045663,333748.005999999990000,159351.845999999990000,369,59,137,38,59,28,26,10,12,0,0,5323.199999999999800,14.400000000000000
,E33045660,333440.006999999980000,160967.016999999990000,365,129,159,4,28,14,15,5,11,0,0,3944.000000000000000,10.800000000000001
,E33045661,333980.495999999980000,161091.749000000010000,211,82,84,9,9,3,5,2,1,11,5,986.399999999999980,5.100000000000000
,E33045668,333335.107000000020000,159042.878999999990000,694,120,241,107,94,42,26,21,20,9,14,8248.799999999999300,12.300000000000001
,E33045669,349050.479999999980000,162250.992000000000000,234,12,36,37,82,13,9,4,4,27,10,3236.699999999999800,16.399999999999999
,E33047226,375594.451999999990000,164113.678000000010000,287,44,51,27,32,4,2,4,10,86,27,2741.400000000000100,15.800000000000001
,E33047227,374161.275000000020000,164710.845999999990000,718,214,117,58,195,28,12,13,40,22,19,12628.299999999999000,18.699999999999999
,E33047224,376211.018999999970000,162885.211000000010000,298,35,67,27,51,6,3,2,10,69,28,2656.300000000000200,13.199999999999999
,E33047225,375821.402000000000000,165176.054000000000000,254,37,58,20,48,8,1,1,1,69,11,1419.000000000000000,8.199999999999999
